2.6745024,2.1234837,-2.7212389,-2.7618332,1.9248595
2.0535975,1.8883076,-2.089025,-2.5296812,1.4577017
1.7071061,2.6904712,-2.1819067,2.4729338,0.677207
2.6054006,2.2950377,-2.4697328,2.1545982,1.3997359
2.503564,2.043757,-2.0083566,-2.2975874,1.4003377
0.92543316,2.9899106,-2.1895297,-2.7412868,1.4666996
2.6401649,1.9402552,-2.1103907,-2.5069852,1.2888279
0.9793806,2.6589103,-2.5144594,-2.8423932,2.8558898
2.1777067,0.13674045,-2.5812957,-2.8447146,2.2547512
0.5737362,2.483532,-2.5122156,-2.6072674,1.4647722
2.2102604,0.3706236,-2.6855235,-2.970186,2.2252216
1.2044525,2.9398136,2.4172115,-2.917355,2.012064
2.544907,2.2790403,2.0896387,2.7387123,2.7415686
1.734333,2.5694985,2.934774,-2.8457122,1.9278574
1.8859873,1.4574804,1.6812987,-2.6290615,2.2518597
2.9618726,1.2675676,2.7779794,2.6624918,2.3461523
-0.6676407,2.1977258,2.6577196,2.7756925,1.6322608
2.4000292,2.9145708,2.3446527,-2.882817,0.61738014
2.3424363,1.2548099,1.6035571,-2.4559195,1.026834
-0.3002112,2.006761,-2.4110842,-2.4387755,1.3798246
1.020493,-0.8618927,2.761979,2.9488926,2.2231627
1.4285278,-0.40068555,2.3979063,-2.437478,2.4667234
-2.1345577,2.8261142,2.5435834,-2.5805922,1.0223632
1.7856064,2.405406,2.3064008,2.881199,2.1136107
2.109964,1.6494274,2.2070327,2.3223968,2.340641
2.7129445,2.7253523,1.8490067,2.4399462,1.5953932
2.4160376,2.1794033,1.991705,-2.377347,0.5468445
1.0759192,-0.44608712,-2.4859543,2.52526,2.788813
2.7371845,2.478695,-1.5845771,1.6924586,0.5014529
0.90411973,2.5990777,-2.1604443,-2.406072,2.1245089
2.2851968,2.910019,1.9022274,-2.7764468,2.1839066
2.3002553,2.8760166,1.7596745,2.7394161,1.6751723
0.22918606,-0.23120165,-2.2428796,2.5916,1.761445
1.7493911,2.350871,2.1745834,2.4115186,0.59714913
0.3513155,0.57722044,2.0017533,2.3003945,2.2506251
2.3000908,1.6220961,2.0212255,2.93121,2.6729002
-1.1759065,-1.4024144,2.594298,2.997209,1.9013796
2.2232614,2.4730577,1.6041937,1.9544497,0.39727974
2.3239398,0.49407625,-2.4785657,2.531128,0.8482418
2.5671496,2.9924827,-2.1448364,-2.7470827,2.8809214
0.16017151,1.2716608,-2.3123684,-2.315569,1.9810352
1.7487254,1.1881552,-2.4881172,-2.7990785,0.41071653
1.2780075,2.667552,-2.0310585,2.5179644,2.7308755
1.9518256,1.5905762,2.3852072,2.7374558,2.5299048
2.2962503,2.7565422,2.0497808,2.8436937,2.5865822
0.12306833,2.0061226,2.516849,-2.4258637,1.8951149
1.5829358,1.4251089,2.0111299,2.6298504,2.6623826
-1.6044058,1.6746807,2.594819,-2.856957,0.7163191
1.2938747,-1.9565232,-2.4681988,-2.7154696,2.855629
2.6862078,1.6091642,-2.0218697,-2.4015393,2.7226424
0.57000923,1.2527943,-2.3892107,2.5863028,1.6110015
1.4680309,1.7060585,-2.3378074,-2.8029666,-0.20690084
0.030859947,-1.9246347,-2.2861507,-2.5182962,1.0824556
-2.221355,2.5093765,2.8539848,2.846015,2.6457267
1.5619922,2.0772214,1.8488488,2.6657243,2.8421588
2.617474,2.7553568,2.7395105,2.6502805,2.0974169
1.9260368,2.371982,-2.367603,-2.6091862,1.5580921
0.12893414,1.1772671,-2.3336177,-2.2605448,1.7787361
1.6600151,1.1342106,-1.8605917,2.090186,1.8424959
-1.1056983,2.152678,-2.485099,-2.7785728,2.3171024
-2.2110443,-1.0929785,-2.4567556,2.8083906,2.337573
1.6224594,1.82164,2.4775362,2.938334,1.9148474
2.1064258,0.6088176,-1.8175545,2.2448378,0.9902952
0.75738955,2.9805756,-2.7489681,2.436201,2.7240157
1.5932031,0.9329901,-2.1128767,2.5968957,1.8301091
2.986867,2.1433487,-2.4420109,-2.6844285,0.40965986
0.8156469,-0.2622769,-2.2756515,-2.6110969,1.5310254
2.3398752,0.51365304,2.4118428,2.729743,2.0620975
-1.2784593,-0.72646785,2.4363022,-2.8988786,0.08678985
2.3295193,2.1368847,2.3635921,2.4380364,1.8903031
1.8488998,0.8276615,2.247264,-2.96111,2.4577656
1.1502676,2.7089224,2.3993835,-2.5161493,1.4995317
0.506382,2.5235577,1.8532372,-2.4857588,2.5735226
0.5904436,-2.325359,2.272068,-2.9393198,1.3804197
2.9345245,2.4735527,2.0035758,-2.8785312,2.4339495
2.6161375,2.964623,-2.5172722,2.8723989,1.3935308
0.57827187,0.41867137,2.3308458,2.8453693,2.0014067
1.3814712,1.0529952,2.1177282,2.601161,2.2106333
2.9243279,2.6714559,2.0701313,-2.4739442,2.255149
1.8109136,-0.7533698,2.3315725,2.7705188,2.612084
2.0386553,-1.283694,2.238325,-2.8421054,2.6804662
2.3283467,1.6595044,1.8877659,2.8775463,2.0051665
2.9463758,0.11451602,1.7701187,2.5771284,1.9657593
1.7544565,2.870009,1.9655933,2.476128,1.4878755
2.1071634,2.1583967,1.957057,-2.3302932,2.4168172
2.3580575,-0.2882719,1.8648453,-2.8979757,1.2865982
2.2478342,1.9056439,1.563282,2.3855762,1.7440901
1.5260677,0.6723411,2.2317305,2.6769075,2.5470233
2.6190734,1.3712258,1.8952932,2.4689298,2.4933338
2.900432,1.3345995,2.3637877,2.7593803,1.4888983
1.9188471,2.5158477,2.1991673,2.4578705,1.7818842
1.3815484,0.541821,1.7997189,2.9860811,2.142158
1.7987857,-1.914171,1.7960525,2.6775694,2.4370008
0.96316576,2.1274376,2.226037,2.4595666,2.1022892
1.7332883,1.3331289,2.2413902,-2.603169,1.9070506
2.8725133,1.802465,1.6261835,-2.6506796,1.5798922
2.8500648,2.6634026,1.7748437,2.6920042,2.8157682
0.4344983,1.5636296,2.1863823,2.7185307,2.6810312
2.2109432,1.7914481,1.9230747,2.540615,2.4371376
2.1631908,2.6885314,1.7897491,-2.2303345,1.1192288
2.6079745,2.8287497,1.7265611,-2.2774997,2.2926826
2.5640326,2.8066502,2.0192122,-2.7006881,2.0553455
1.9129419,-1.0687126,-2.4300904,-2.654307,1.5328484
2.1077495,1.7351437,-2.6018307,2.7861166,1.5773635
0.3991394,0.99030805,-2.6143117,2.4708009,2.7472548
0.7132323,-0.14746761,-1.9243076,2.3548226,2.372754
2.614482,1.0780406,-2.6335638,2.8454256,2.1413307
2.5889444,-0.19568777,-2.1054416,-2.2581134,0.4585147
1.052196,2.1665554,-2.5312676,2.6052256,1.5199776
-0.96122575,1.2507172,-2.4911728,2.3913794,1.5943432
1.3931313,0.14013052,-2.0657449,2.6960144,0.7166884
0.5068424,0.24662209,-2.4149938,2.721406,1.8118162
0.87690926,2.7075796,-2.53658,2.0996742,2.3517108
1.9743958,-0.016721249,-2.2502024,-2.6753566,1.5477314
2.384359,0.21676302,-2.4643521,-2.4515533,1.0712986
0.5710938,-0.8589988,-1.9477956,2.7913237,2.1144562
0.7967026,1.434423,-2.076863,2.6299653,1.0612984
2.5594587,0.22676706,-2.2623792,-2.7221317,0.6827755
2.796557,2.6017923,-2.3803158,-2.2287753,1.5713148
2.9162674,2.1219707,-1.9246585,-2.8089058,1.7457767
2.1990309,2.4040108,-2.16074,2.5490417,-0.28394842
1.0804348,-2.6356854,-2.9064329,-2.5817828,2.345148
0.8456168,1.6222553,-2.4671378,-2.3849819,0.7023368
2.1158319,2.618771,-2.2268877,-2.5503716,2.0208201
1.0648022,1.6206498,-2.804766,-2.1592925,1.0955524
0.777648,2.5363116,-2.5052671,-2.7072206,0.17502832
2.3913965,1.9013462,-2.1266904,2.417622,1.8931007
0.5116849,1.4121966,-2.8004284,2.8311987,1.140665
0.8624749,0.93555737,-2.5760307,-2.8957753,1.1415577
2.1114588,2.659813,-2.41303,-2.8689227,2.865903
1.0125637,-0.47168064,-2.3922796,2.4458885,2.534778
1.0934405,1.8868775,-2.2199912,-2.4235425,2.4124465
2.0906358,1.642477,-2.5368085,2.9768476,2.389202
2.422505,1.4107914,2.171505,2.219285,0.56795835
0.76846004,-0.5720444,1.9753661,2.5766535,2.2740288
2.3808393,1.849638,1.7091103,2.303146,1.9110785
1.9186497,1.940321,2.2968888,2.5732527,1.8768454
2.4561596,2.0076904,1.9279714,2.5172405,2.7107553
0.795496,1.3251791,2.849175,2.715591,0.57323694
2.5368266,2.7606974,1.6092062,1.7856264,2.1996846
2.8999162,0.042542934,2.0181322,-2.7099204,1.3910103
2.958003,1.1096544,1.5412693,2.4457102,2.4309745
2.5843563,1.9453335,1.608212,2.4307528,2.6685886
-0.3633592,-1.0117717,2.3716078,-2.6778169,2.046946
2.9910583,2.4209652,1.7258134,2.317421,1.674622
2.0618086,2.758871,1.9174795,2.428237,2.4177856
2.2266822,0.9033394,2.3357248,2.48524,1.8094864
2.9136124,1.6471529,2.1842074,2.4099503,2.2092824
1.2491508,-0.052647352,2.6371107,2.4860382,0.8609066
2.4212441,2.4760447,2.5146952,2.8393807,2.1652384
2.60143,2.3982725,1.9822211,2.309309,2.57059
2.0371127,1.770298,1.9556255,-2.4964585,2.5092707
-1.9584415,0.75116444,2.6532354,-2.4715128,0.17748284
2.2260666,1.9342585,2.027113,2.1956153,2.1599002
2.3666735,-0.00480175,2.010582,-2.7751083,1.9750929
2.2031808,1.307189,1.9405727,2.4505758,2.3203106
1.9911494,0.71620893,2.2134519,-2.8322933,2.6503305
-2.1794434,1.7424455,2.5848856,-2.7179713,0.3214078
2.844164,1.5800295,2.1356053,-2.5805988,2.2679691
2.4564247,2.2142863,2.2335587,-2.920731,2.669942
2.3178182,-1.5634742,2.2929077,2.5660715,0.51743126
1.382863,2.1818576,1.8371735,2.2517061,2.3016028
2.454988,0.0346303,2.7516036,2.7048678,1.7305207
2.0711875,1.0695515,1.3866158,2.788497,1.0985694
0.24435139,2.989294,2.8416781,-2.9233022,0.87800694
2.8636189,0.7570491,1.8304038,2.1145563,0.8914528
2.6837673,2.2265387,1.9019299,-2.6839588,1.9996758
2.1891851,2.3232927,2.020609,2.5064125,2.76091
1.9934864,2.576116,2.1954556,2.813655,2.6422548
2.1215105,2.7210197,2.74683,-2.854879,1.3987155
2.264389,2.1250978,1.8795705,2.4479027,1.9186254
1.4661117,1.8159571,1.6965342,2.2042942,2.5418267
2.500307,1.7844181,2.1886249,-2.7384143,0.7125926
2.9071035,2.255221,2.3902702,2.9600248,-0.04596591
2.522633,1.0330105,1.6524029,2.3694582,2.2193909
0.9540889,1.0160007,2.4502873,2.509768,1.5629864
2.880228,0.49650764,1.8932142,-2.608798,2.7395267
2.964198,2.47816,1.8116288,-2.4871864,-0.5346055
0.8040962,-1.6718413,-2.7542973,-2.874192,1.5763068
2.5054932,1.7447901,-2.5276172,2.8281574,2.0563593
0.23901749,1.0987988,-2.14291,2.7337456,1.892087
1.8814073,0.6117146,-2.462078,2.7104177,1.2752004
-1.3667779,-2.0363717,-2.361605,2.8664856,1.8720427
1.1320114,1.8909788,-2.4246209,2.4745607,1.084816
2.2806306,0.9241748,-1.8297478,-2.4596474,1.8139696
2.0927877,1.2175021,-2.3467155,2.759674,1.1747613
2.9839582,2.1615233,-2.874351,-2.9439793,1.0168757
-0.3268621,1.1350965,-2.5906713,2.5033684,2.070447
0.5001826,-2.45431,-1.8167835,2.4926667,1.7880392
-0.78255916,-0.19946456,-2.339883,2.7890415,2.1466007
1.5334988,-1.5150373,-1.8467437,-2.455103,1.2370725
1.9991364,2.172851,-2.4212651,2.6657248,1.0653167
2.0688138,0.4636712,-2.45856,-2.9989393,2.1656494
2.202538,2.4463735,-2.7826166,-2.9400966,1.175765
1.7181997,1.7645535,-2.468764,2.8851027,1.7052598
-1.792402,-1.6733869,-2.5030332,2.9369898,2.6240091
2.8815827,2.4170446,-2.752584,2.8653078,2.033102
1.3231235,-2.0711572,-1.9295695,2.41077,1.2491031
2.8154283,2.8717027,-1.9726608,2.3600416,1.4366212
0.986433,0.3757348,-2.5266283,2.910818,2.9313679
1.0372224,0.64110446,-2.9859595,2.9572253,1.9193153
1.4730425,-0.7387767,-2.1356583,-2.6712253,1.6834621
1.2024355,-0.32777047,-1.9229376,-2.529828,2.4661894
0.12388611,-2.9957411,-2.5050492,-2.6664684,0.0077340603
-1.1849883,2.25565,-2.3467674,2.1303911,2.7098656
2.9988437,0.41135573,1.6387529,-2.8524392,2.697692
-0.85447025,1.3425798,2.8998861,2.9861479,2.622188
-0.33506107,0.40220046,2.390603,2.9110432,2.6247835
2.5719914,2.0088873,2.9544592,-2.4055495,2.0211945
-0.6513488,1.3526025,2.5010495,2.789503,2.6000738
2.8833485,0.4617939,1.9742908,-2.8768108,1.6176867
2.7263088,2.302064,2.3194857,-2.9659088,1.1623445
2.641705,2.630743,-2.4668684,-2.138657,1.7060118
1.501555,2.8166146,2.7527351,-2.8713586,2.130364
1.7587299,1.4701385,-2.6938887,-2.9508903,2.9749951
1.3949928,0.702621,-2.097342,2.2735496,1.4900875
2.301628,0.87345123,-2.175857,-2.8950677,2.1138716
2.4963245,2.8309011,2.1851997,-2.0930011,2.3505588
1.9735503,2.1599917,1.9354935,2.477316,2.1032085
2.5848207,-0.70043063,1.9448133,2.7976665,2.7238283
1.2679791,2.4363232,2.827508,-2.9805198,1.1281586
2.2328272,2.8481946,1.7351184,2.1372995,1.4115663
1.1066761,0.67450285,2.3042507,-2.4577527,1.7909412
1.1037645,2.286255,2.5775523,-2.935021,2.8114104
2.4591293,1.0170345,1.7309504,-2.5535042,1.6323881
1.4843998,-1.2749681,2.023541,-2.7663603,2.7263274
-2.7625415,-0.46875238,-2.6855342,2.8430576,1.3778038
1.1618395,-1.2193947,-2.353177,-2.8426542,1.4603772
2.732017,2.4386597,-2.070498,2.7506676,2.0806518
1.0203052,1.3677044,-2.2657833,-2.8291724,1.1189933
2.2417617,-0.101245165,-2.1904237,-2.822623,2.6017299
1.8082376,2.7737818,2.432384,-2.954073,2.663045
2.3405385,2.3213816,1.697689,2.7235966,2.81572
1.6389489,2.8289514,-2.1649153,-2.2256322,1.8794079
0.33068275,-0.79652786,2.614481,-2.933313,1.51303
0.610327,1.1402769,-2.4749155,2.8455057,2.1390486
-0.34430718,0.13865805,2.103228,-2.7943857,2.4893484
1.7281079,1.535912,-2.0343049,2.238986,2.9482102
1.9336996,2.7281961,-2.2916458,2.4873786,1.9851379
2.602501,1.2329874,1.9221535,2.4177108,2.8923216
1.5981779,-0.011532545,-2.956371,2.9794745,2.8490705
2.7363548,2.6753154,2.3823805,-2.1679983,1.1907816
2.3683243,1.941143,2.3663445,-2.7796364,1.6942253
2.6390471,2.5572162,2.3288794,2.549717,1.0642395
2.32306,0.28806305,1.9381704,-2.4849644,2.4820137
2.0753875,2.1921954,2.0869236,-2.6867783,1.3355303
2.6280851,0.5970769,1.7106609,-2.9954464,2.3034225
1.8209829,0.8733752,2.0484433,-2.888113,2.2185764
-1.6322397,1.6752653,2.2529516,-2.1270325,1.2205882
-1.4187198,1.0164413,2.7426982,2.9337697,2.2093067
0.9551878,-1.8301741,-2.0540118,2.5416865,1.6685963
2.4003773,1.1130986,-1.9152458,-2.4522123,1.632761
1.0032153,2.8706641,2.4911032,-2.6800423,2.0166235
1.4561853,1.040144,-2.3416598,2.362669,1.2291365
1.5411062,0.746716,2.2126813,-2.7525876,2.3100576
2.5886612,1.7619205,2.1182566,-2.680421,2.6646361
2.9006715,2.587638,1.6872015,2.7064896,2.653596
1.1317806,0.69953656,2.1128073,-2.7605336,2.6953726
2.794417,2.289651,1.6761193,2.3735518,2.7778606
