1.1484623,-2.0892057,-2.9275498,-0.64431477,0.7611275
-2.96086,-2.596522,2.891757,0.37697172,-0.15184908
-1.9216852,-1.6832705,2.938417,0.40750197,0.731657
1.133921,-1.8973796,-2.8318918,-0.59156084,-0.26556897
-2.6572728,-1.9056177,-2.5730343,0.32958192,0.6258126
0.33635157,-1.7199225,-2.616484,-0.6258592,0.31848508
-2.635104,-1.7201484,2.8552458,-0.43291584,2.3221455
0.015459089,-1.3725169,2.9578712,-0.66151726,0.5551142
1.0842887,-1.4191011,2.6190782,-0.3778524,-2.6246192
1.4133022,-1.7798091,2.8159547,0.54871565,-0.95557773
0.026424227,-1.9081928,2.8120966,-0.49111247,2.8341165
-0.20643696,-1.5509967,2.8667247,-0.69426805,-1.7881523
-2.8247812,-1.884685,2.9379625,-0.50744593,0.67865855
-0.272647,-1.480138,2.5885677,0.30498293,0.27442303
0.08735746,-1.6584569,-2.9265134,-0.77559614,-0.001962206
-1.9542722,-1.5975996,2.8253376,-0.38221928,-0.25349241
-0.90561175,-1.729323,-2.7110856,-0.75520575,0.049538653
1.6052048,-1.6148677,-2.808276,-0.7458836,-0.64697206
0.3057446,-1.5793127,2.8932958,-0.36040473,-0.16536537
-2.9941528,-1.5397588,2.834926,-0.41388038,0.6977632
1.4114556,-1.8315643,2.8271127,-0.52321035,-0.26526126
-2.9154809,-1.7959334,-2.9356172,0.28662664,2.2811856
-2.4425402,-1.8105645,2.2731278,-0.46320352,1.645139
-0.095268,-1.4821368,2.754392,-0.4221179,-2.0263302
-2.778495,-2.1062438,-2.8757327,0.117808975,2.5385463
-0.84909666,-1.9874853,-2.9244056,-0.26939216,1.1259074
-2.1993964,-1.5300364,-2.9498968,0.78754336,-0.90370774
-2.176653,-1.5510781,2.9514203,-0.6282852,-2.721696
2.5654004,-1.4662192,-2.8643491,-0.69168335,0.5710604
-0.2271251,-1.5560262,-2.8587441,-0.70451975,-1.1282401
-2.4295788,-1.4519907,2.1743593,0.4923487,-0.39743015
-2.7528012,-1.523022,-2.9068296,-0.64962673,-0.23395032
-2.756896,-1.8040453,2.7063212,-0.5879538,1.3554934
-2.078925,-1.6822916,2.839436,-0.25598052,-1.399565
-2.7352746,-1.7914013,-2.486015,-0.5511509,0.30299136
-2.8685205,-1.7216284,-2.8578904,0.6563901,-0.0625413
2.579031,-1.8842692,-2.942866,0.5397209,0.51603657
-0.649815,-1.7795004,-2.9308624,-0.67418945,0.047088988
-0.59146804,-1.7653592,2.9306092,0.7750391,-1.4703255
-2.894746,-1.4836912,2.0709531,0.14866492,0.24325505
-2.9236844,-1.4300625,-2.9143517,0.57271016,0.39172998
-1.7858503,-2.0951054,-2.9701345,-0.50784224,2.5174346
-2.4326992,-1.9160172,2.954976,0.06923108,2.6912668
