0.231219,-0.61112666,-1.2939945,-1.6654749,-1.7814486,-1.0828779,-0.46442774,-0.21523891,-0.08924344,-0.83106977
0.22024551,-1.3057488,-2.9028301,-3.4840355,-2.253753,-0.38720766,-0.4602105,0.1518901,0.14364693,-0.6920158
0.34788054,-1.9398638,-3.3621938,-3.8014052,-3.030158,-1.0682921,-0.050369404,0.72686255,0.23815009,-0.9905357
0.953174,-0.7189077,-2.6189296,-3.3727744,-3.0653522,-0.89239585,-0.35938317,0.57996,0.03603835,-0.54901403
-0.051195525,-1.1746753,-1.1389394,-1.6834899,-1.6650103,-0.27827382,-0.011233467,-0.050853543,-0.26833096,-0.5195152
0.68517905,-0.6560948,-1.5033959,-2.0966744,-1.9446384,-0.39455596,0.005726379,0.39896962,-0.11111722,-0.6722373
0.39281294,-1.2290838,-2.038544,-2.7473588,-2.3737626,-0.7268934,-0.54034364,-0.085425146,-0.1834982,-0.6565602
0.058556564,-1.2732006,-2.4410641,-3.2735806,-2.8190122,-0.9277765,-0.16109152,0.26620534,-0.00791132,-0.8363269
0.14343858,-0.85203385,-1.4677075,-2.1753333,-2.1359224,-0.88858336,-0.3577478,0.18203966,-0.024071109,-0.22655691
0.48658192,-0.89870137,-2.7164712,-2.7620406,-2.6236963,-0.800124,-0.012144445,0.49389634,0.28057978,-0.5044483
0.18482411,-1.3316456,-1.7755272,-1.9787916,-1.9776495,-0.992611,0.0047431914,0.42624962,-0.38081214,-0.5215582
0.37339848,-1.5814952,-2.808756,-3.2493162,-2.5105276,-0.5823521,0.17056952,0.9838863,-0.18469311,-0.84615123
0.038747307,-0.9968005,-2.3418956,-2.4936376,-2.0327907,-0.47798473,0.28592843,0.44775292,-0.33895263,-0.32779926
0.17400683,-1.6919345,-2.579604,-2.4768302,-2.4513175,-0.9907617,-0.39197832,0.4168847,-0.4677096,-1.1457652
0.36595494,-1.2834197,-2.3775356,-2.7930562,-2.0575488,-0.5459858,-0.4268336,0.08583159,-0.009789891,-1.0129962
0.3211906,-1.7904508,-3.694381,-3.9245794,-3.139273,-1.04502,-0.40161023,1.0128162,0.3162783,-0.77555275
0.33797032,-1.1342309,-2.6913736,-3.4216766,-2.6624317,-1.570185,-0.9351376,0.0903386,0.3517224,-0.21914452
0.42757607,-1.2720276,-2.538818,-2.7668748,-2.8423753,-0.96837723,-0.2271045,0.7195888,0.321473,-0.1893947
0.31398943,-1.3535724,-2.3165672,-2.5272343,-2.3246613,-1.2920339,-0.3569288,0.5043336,0.03609575,-1.1166213
0.64469916,-1.0805099,-1.7642903,-2.5202382,-2.2027516,-0.8745956,-0.22530656,0.5464657,-0.19390826,-0.96821094
0.49302995,-1.4655352,-4.183117,-3.361666,-2.5300136,-0.51976115,-0.2610796,0.3116586,-0.28073525,-1.144755
0.8259531,-1.2547944,-2.4067307,-2.5903335,-2.2100298,-0.6642829,-0.69843286,1.0854352,0.13727106,-1.0253534
0.25692576,-1.3538013,-2.5756881,-2.9007568,-2.3159285,-0.760693,0.008534608,0.6184057,-0.22754744,-0.5526042
0.5774674,-1.4614345,-2.6223907,-3.3828888,-2.483377,-0.77994335,-0.17562193,0.8186923,-0.3221507,-0.4657813
1.4339632,-0.7943336,-2.6110141,-3.3636198,-3.1102045,-1.0499147,0.02237846,1.1616012,0.15998521,-0.3312496
0.5378611,-0.8630749,-2.3362896,-2.4099162,-2.566349,-1.04237,-0.50693727,0.26281273,0.01433292,-0.73627114
0.0671573,-1.5153356,-2.7013402,-3.377594,-2.7424016,-1.4353889,-0.55349356,-0.19293286,-1.8184267,-0.58533955
0.42450374,-0.59867114,-1.621415,-2.496704,-1.988704,-0.597995,-0.09310441,0.46647,-0.39940518,-0.26635745
0.060020685,-0.9565812,-1.3703126,-1.7915024,-1.8074526,-1.2647945,-0.31618428,-0.045279898,-0.15901534,-0.49870387
0.47592703,-1.5036372,-2.6181622,-3.1525135,-2.315356,-0.88705814,0.024164125,0.3720775,0.14457497,-0.33792222
0.4970931,-1.3263059,-2.3847864,-3.0416973,-2.740632,-0.652785,-0.20205402,0.33743405,-0.41407707,-1.2254893
